NumMentions,ActionGeo_Lat,ActionGeo_Long,SQLDATE,ActionGeo_FullName,ActionGeo_Type
320,21.4267,39.8261,20130313,"Mecca, Makkah, Saudi Arabia",4
110,11.0,78.0,20130319,"Tamil Nadu, Tamil Nadu, India",5
110,24.0,90.0,20130327,Bangladesh,1
110,55.7522,37.6156,20130425,"Moscow, Moskva, Russia",4
114,22.25,114.167,20130618,Hong Kong,1
112,41.3167,69.25,20130703,"Tashkent, Toshkent Shahri, Uzbekistan",4
112,41.3167,69.25,20130703,"Tashkent, Toshkent Shahri, Uzbekistan",4
218,55.7522,37.6156,20130712,"Moscow, Moskva, Russia",4
198,55.7522,37.6156,20130712,"Moscow, Moskva, Russia",4
148,60.0,100.0,20130712,Russia,1
106,-33.8833,151.217,20130719,"Sydney, New South Wales, Australia",4
106,38.8951,-77.0364,20130724,"Washington, District of Columbia, United States",3
170,55.7522,37.6156,20130726,"Moscow, Moskva, Russia",4
122,21.5169,39.2192,20130731,"Jeddah, Makkah, Saudi Arabia",4
254,54.0,-2.0,20130801,United Kingdom,1
150,51.5,-0.116667,20130802,"London, London, City of, United Kingdom",4
126,-26.2,28.0833,20130816,"Johannesburg, Gauteng, South Africa",4
380,51.5,-0.116667,20130819,"London, London, City of, United Kingdom",4
126,30.05,31.25,20130820,"Cairo, Al Qahirah, Egypt",4
140,33.3386,44.3939,20130831,"Baghdad, Baghdad, Iraq",4
225,59.3333,18.05,20130904,"Stockholm, Stockholm, Sweden",4
157,-1.28333,36.8167,20130917,"Nairobi, Nairobi Area, Kenya",4
108,31.9223,12.252,20130919,"Zintan, Libya (general), Libya",4
292,38.8951,-77.0364,20130925,"Washington, District of Columbia, United States",3
269,38.8951,-77.0364,20130925,"Washington, District of Columbia, United States",3
264,38.8951,-77.0364,20130925,"Washington, District of Columbia, United States",3
108,34.02,-6.83,20130926,"Rabat, Rabat-Saléemmour-ZaëMO, Morocco",4
160,7.41278,3.78472,20131006,"Boko, Oyo, Nigeria",4
180,33.3386,44.3939,20131007,"Baghdad, Baghdad, Iraq",4
200,33.3386,44.3939,20131008,"Baghdad, Baghdad, Iraq",4
200,6.93194,79.8478,20131009,"Colombo, Western, Sri Lanka",4
